TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
4,90,90,25032,90.032,90.4,0,0
4,90,90,25040,90.032,90.4,0,0
4,90,90,25047,90.032,90.4,0,0
4,90,90,25055,90.032,90.4,0,0
4,90,90,25063,90.032,90.4,0,0
4,90,90,25072,90.032,90.4,0,0
4,90,90,25079,90.032,90.4,0,0
4,90,90,25087,90.032,90.4,0,0
4,90,90,25094,90.032,90.4,0,0
4,90,90,25102,90.032,90.4,0,0
4,90,90,25111,90.032,90.4,0,0
4,90,90,25118,90.032,90.4,0,0
4,90,90,25126,90.032,90.4,0,0
4,90,90,25134,90.032,90.4,0,0
4,90,90,25142,90.032,90.4,0,0
4,90,90,25149,90.032,90.4,0,0
4,90,90,25156,90.032,90.4,0,0
4,90,90,25164,90.032,90.4,0,0
4,90,90,25172,90.032,90.4,0,0
4,90,90,25181,90.032,90.4,0,0
4,90,90,25189,90.032,90.4,0,0
4,90,90,25197,90.032,90.4,0,0
4,90,90,25204,90.032,90.4,0,0
4,90,90,25212,90.032,90.4,0,0
4,90,90,25220,90.032,90.4,0,0
4,90,90,25228,90.032,90.4,0,0
4,90,90,25235,90.032,90.4,0,0
4,90,90,25242,90.032,90.4,0,0
4,90,90,25250,90.032,90.4,0,0
4,90,90,25257,90.032,90.4,0,0
4,90,90,25264,90.032,90.4,0,0
4,90,90,25271,90.032,90.4,0,0
4,90,90,25279,90.032,90.4,0,0
4,90,90,25286,90.032,90.4,0,0
4,90,90,25294,90.032,90.4,0,0
4,90,90,25302,90.032,90.4,0,0
4,90,90,25310,90.032,90.4,0,0
4,90,90,25318,90.032,90.4,0,0
4,90,90,25326,90.032,90.4,0,0
4,90,90,25333,90.032,90.4,0,0
4,90,90,25340,90.032,90.4,0,0
4,90,90,25348,90.032,90.4,0,0
4,90,90,25355,90.032,90.4,0,0
4,90,90,25362,90.032,90.4,0,0
4,90,90,25372,90.032,90.4,0,0
4,90,90,25380,90.032,90.4,0,0
4,90,90,25387,90.032,90.4,0,0
4,90,90,25395,90.032,90.4,0,0
4,90,90,25403,90.032,90.4,0,0
4,90,90,25412,90.032,90.4,0,0
4,90,90,25421,90.032,90.4,0,0
4,90,90,25429,90.032,90.4,0,0
4,90,90,25437,90.032,90.4,0,0
4,90,90,25444,90.032,90.4,0,0
4,90,90,25453,90.032,90.4,0,0
4,90,90,25461,90.032,90.4,0,0
4,90,90,25468,90.032,90.4,0,0
4,90,90,25476,90.032,90.4,0,0
5,0,0,25985,90.032,90.4,0,0
5,0,0,25992,90.032,90.4,0,0
5,0,0,25999,90.032,90.4,0,0
5,0,0,26004,90.032,90.4,0,0
5,0,0,26011,90.032,90.4,0,0
5,0,0,26017,90.032,90.4,0,0
5,0,0,26025,90.032,90.4,-12,0
5,0,0,26032,90.032,90.4,-12,0
5,0,0,26040,90.032,90.4,-12,-12
5,0,0,26047,90.032,90.4,-12,-12
5,0,0,26055,87.384,89.6,-12,-12
5,0,0,26063,86.06,89.6,-12,-12
5,0,0,26071,86.06,88.8,-12,-12
5,0,0,26078,86.06,87.200005,-12,-12
5,0,0,26086,86.06,86.4,-12,-12
5,0,0,26093,86.06,86.4,-12,-12
5,0,0,26101,86.06,85.6,-12,-12
5,0,0,26109,86.06,84,-12,-12
5,0,0,26116,84.736,81.6,-12,-12
5,0,0,26123,84.736,81.6,-12,-12
5,0,0,26130,84.736,80,-12,-12
5,0,0,26138,83.412,77.6,-12,-12
5,0,0,26146,83.412,75.200005,-12,-12
5,0,0,26153,83.412,75.200005,-12,-12
5,0,0,26161,82.088,72.8,-12,-12
5,0,0,26168,80.764,71.200005,-12,-12
5,0,0,26177,80.764,68.8,-12,-12
5,0,0,26184,79.44,66.4,-12,-12
5,0,0,26192,79.44,66.4,-12,-12
5,0,0,26198,78.116,64,-12,-12
5,0,0,26206,76.792,62.4,-12,-12
5,0,0,26214,75.468,60,-12,-12
5,0,0,26223,74.144,60,-12,-12
5,0,0,26231,74.144,57.600002,-12,-12
5,0,0,26239,72.82,55.2,-12,-12
5,0,0,26247,71.496,52.8,-12,-12
5,0,0,26255,70.172,50.4,-12,-12
5,0,0,26261,70.172,50.4,-12,-12
5,0,0,26269,68.848,48,-12,-12
5,0,0,26277,67.524,46.4,-12,-12
5,0,0,26283,64.876,44,-12,-12
5,0,0,26290,64.876,44,-11.503196,-12
5,0,0,26297,63.552002,41.600002,-12,-12
