TestN,panSetAngles,tiltSetAngles,currentTimeMS,panAngle,tiltAngle,panVoltage,tiltVoltage
1,90,90,6271,62.228,88.8,4.637841,-12
1,90,90,6279,63.552002,88,6.3325577,3
1,90,90,6286,64.876,87.200005,6.0412836,-12
1,90,90,6294,67.524,87.200005,3.4727154,-12
1,90,90,6301,67.524,87.200005,3.4727154,-12
1,90,90,6309,68.848,86.4,5.1674438,-12
1,90,90,6317,70.172,84.8,4.8761644,-12
1,90,90,6329,72.82,83.200005,4.8761644,-12
1,90,90,6337,74.144,81.6,4.002324,-12
1,90,90,6344,75.468,79.200005,4.002324,-12
1,90,90,6352,75.468,79.200005,3.7110317,-12
1,90,90,6360,76.792,77.6,3.4197638,-12
1,90,90,6367,79.44,76,0.8511956,7.2
1,90,90,6374,80.764,73.6,0.8511956,7.2
1,90,90,6382,80.764,73.6,2.5459237,8.04
1,90,90,6389,82.088,72,2.2546444,-12
1,90,90,6396,83.412,72,1.9633517,-12
1,90,90,6403,84.736,72,1.9633517,-12
1,90,90,6410,84.736,70.4,1.6720837,-12
1,90,90,6417,86.06,68.8,1.3808043,-12
1,90,90,6424,87.384,66.4,1.0895116,-12
1,90,90,6432,88.708,66.4,1.0895116,10.559999
1,90,90,6440,88.708,64.8,0.79824376,11.119999
1,90,90,6447,90.032,64.8,-1.9379997,11.119999
1,90,90,6454,91.356,66.4,-4.832325,10.559999
