Axis,Voltage,Angle,Time
T-7,32568,1986,
T-7,32568,1988,
T-7,32568,1990,
T-7,32568,1992,
T-7,32568,1994,
T-7,32567,1996,
T-7,32567,1998,
T-7,32567,2000,
T-7,32567,2002,
T-7,32567,2004,
T-7,32566,2006,
T-7,32566,2008,
T-7,32566,2010,
T-7,32566,2012,
T-7,32566,2014,
T-7,32565,2016,
T-7,32565,2018,
T-7,32565,2020,
T-7,32565,2022,
T-7,32565,2024,
T-7,32564,2026,
T-7,32564,2028,
T-7,32564,2030,
T-7,32564,2032,
T-7,32564,2034,
T-7,32563,2036,
T-7,32563,2038,
T-7,32563,2040,
T-7,32563,2042,
T-7,32563,2044,
T-7,32562,2046,
T-7,32562,2048,
T-7,32562,2050,
T-7,32562,2052,
T-7,32562,2054,
T-7,32561,2056,
T-7,32561,2058,
T-7,32561,2060,
T-7,32561,2062,
T-7,32561,2064,
T-7,32560,2066,
T-7,32560,2068,
T-7,32560,2070,
T-7,32560,2072,
T-7,32560,2074,
T-7,32559,2076,
T-7,32559,2078,
T-7,32559,2080,
T-7,32559,2082,
T-7,32559,2084,
T-7,32558,2086,
T-7,32558,2088,
T-7,32558,2090,
T-7,32558,2092,
T-7,32558,2094,
T-7,32557,2096,
T-7,32557,2098,
T-7,32557,2100,
T-7,32557,2102,
T-7,32557,2104,
T-7,32556,2106,
T-7,32556,2108,
T-7,32556,2110,
T-7,32556,2112,
T-7,32556,2114,
T-7,32555,2116,
T-7,32555,2118,
T-7,32555,2120,
T-7,32555,2122,
T-7,32555,2124,
T-7,32554,2126,
T-7,32554,2128,
T-7,32554,2130,
T-7,32554,2132,
T-7,32554,2134,
T-7,32553,2136,
T-7,32553,2138,
T-7,32553,2140,
T-7,32553,2142,
T-7,32553,2144,
T-7,32552,2146,
T-7,32552,2148,
T-7,32552,2150,
T-7,32552,2152,
T-7,32552,2154,
T-7,32551,2156,
T-7,32551,2158,
T-7,32551,2160,
T-7,32551,2162,
T-7,32551,2164,
T-7,32550,2166,
T-7,32550,2168,
T-7,32550,2170,
T-7,32550,2172,
T-7,32550,2174,
T-7,32549,2176,
T-7,32549,2178,
T-7,32549,2180,
T-7,32549,2182,
T-7,32549,2184,
T-7,32548,2186,
T-7,32548,2188,
T-7,32548,2190,
T-7,32548,2192,
T-7,32548,2194,
T-7,32547,2196,
T-7,32547,2198,
T-7,32547,2200,
T-7,32547,2202,
T-7,32547,2204,
T-7,32546,2206,
T-7,32546,2208,
T-7,32546,2210,
T-7,32546,2212,
T-7,32546,2214,
T-7,32546,2216,
T-7,32545,2218,
T-7,32545,2220,
T-7,32545,2222,
T-7,32545,2224,
T-7,32545,2226,
T-7,32544,2228,
T-7,32544,2230,
T-7,32544,2232,
T-7,32544,2234,
T-7,32544,2236,
T-7,32543,2238,
T-7,32543,2240,
T-7,32543,2242,
T-7,32543,2244,
T-7,32543,2246,
T-7,32542,2248,
T-7,32542,2250,
T-7,32542,2252,
T-7,32542,2254,
T-7,32542,2256,
T-7,32541,2258,
T-7,32541,2260,
T-7,32541,2262,
T-7,32541,2264,
T-7,32541,2266,
T-7,32540,2268,
T-7,32540,2270,
T-7,32540,2272,
T-7,32540,2274,
T-7,32540,2276,
T-7,32539,2278,
T-7,32539,2280,
T-7,32539,2282,
T-7,32539,2284,
T-7,32539,2286,
T-7,32538,2288,
T-7,32538,2290,
T-7,32538,2292,
T-7,32538,2294,
T-7,32538,2296,
T-7,32538,2298,
T-7,32537,2300,
T-7,32537,2302,
T-7,32537,2304,
T-7,32537,2306,
T-7,32537,2308,
T-7,32536,2310,
T-7,32536,2312,
T-7,32536,2314,
T-7,32536,2316,
T-7,32536,2318,
T-7,32535,2320,
T-7,32535,2322,
T-7,32535,2324,
T-7,32535,2326,
T-7,32535,2328,
T-7,32534,2330,
T-7,32534,2332,
T-7,32534,2334,
T-7,32534,2336,
T-7,32534,2338,
T-7,32534,2340,
T-7,32533,2342,
T-7,32533,2344,
T-7,32533,2346,
T-7,32533,2348,
T-7,32533,2350,
T-7,32532,2352,
T-7,32532,2354,
T-7,32532,2356,
T-7,32532,2358,
T-7,32532,2360,
T-7,32531,2362,
T-7,32531,2364,
T-7,32531,2366,
T-7,32531,2368,
T-7,32531,2370,
T-7,32530,2372,
T-7,32530,2374,
T-7,32530,2376,
T-7,32530,2378,
T-7,32530,2380,
T-7,32530,2382,
T-7,32529,2384,
T-7,32529,2386,
T-7,32529,2388,
T-7,32529,2390,
T-7,32529,2392,
T-7,32528,2394,
T-7,32528,2396,
T-7,32528,2398,
T-7,32528,2400,
T-7,32528,2402,
T-7,32528,2404,
T-7,32527,2406,
T-7,32527,2408,
T-7,32527,2410,
T-7,32527,2412,
T-7,32527,2414,
T-7,32526,2416,
T-7,32526,2418,
T-7,32526,2420,
T-7,32526,2422,
T-7,32526,2424,
T-7,32525,2426,
T-7,32525,2428,
T-7,32525,2430,
T-7,32525,2432,
T-7,32525,2434,
T-7,32525,2436,
T-7,32524,2438,
T-7,32524,2440,
T-7,32524,2442,
T-7,32524,2444,
T-7,32524,2446,
T-7,32523,2448,
T-7,32523,2450,
T-7,32523,2452,
T-7,32523,2454,
T-7,32523,2456,
T-7,32522,2458,
T-7,32522,2460,
