Axis,Voltage,Count,Time
T,7,32907,01806
T,7,32907,01808
T,7,32908,01810
T,7,32908,01812
T,7,32908,01814
T,7,32908,01816
T,7,32908,01818
T,7,32908,01820
T,7,32909,01822
T,7,32909,01824
T,7,32909,01826
T,7,32909,01828
T,7,32909,01830
T,7,32909,01832
T,7,32910,01834
T,7,32910,01836
T,7,32910,01838
T,7,32910,01840
T,7,32910,01842
T,7,32910,01844
T,7,32911,01846
T,7,32911,01848
T,7,32911,01850
T,7,32911,01852
T,7,32911,01854
T,7,32911,01856
T,7,32912,01858
T,7,32912,01860
T,7,32912,01862
T,7,32912,01864
T,7,32912,01866
T,7,32912,01868
T,7,32913,01870
T,7,32913,01872
T,7,32913,01874
T,7,32913,01876
T,7,32913,01878
T,7,32913,01880
T,7,32914,01882
T,7,32914,01884
T,7,32914,01886
T,7,32914,01888
T,7,32914,01890
T,7,32914,01892
T,7,32915,01894
T,7,32915,01896
T,7,32915,01898
T,7,32915,01900
T,7,32915,01902
T,7,32915,01904
T,7,32916,01906
T,7,32916,01908
T,7,32916,01910
T,7,32916,01912
T,7,32916,01914
T,7,32916,01916
T,7,32917,01918
T,7,32917,01920
T,7,32917,01922
T,7,32917,01924
T,7,32917,01926
T,7,32917,01928
T,7,32918,01930
T,7,32918,01932
T,7,32918,01934
T,7,32918,01936
T,7,32918,01938
T,7,32918,01940
T,7,32919,01942
T,7,32919,01944
T,7,32919,01946
T,7,32919,01948
T,7,32919,01950
T,7,32919,01952
T,7,32919,01954
T,7,32920,01956
T,7,32920,01958
T,7,32920,01960
T,7,32920,01962
T,7,32920,01964
T,7,32920,01966
T,7,32921,01968
T,7,32921,01970
T,7,32921,01972
T,7,32921,01974
T,7,32921,01976
T,7,32921,01978
T,7,32922,01980
T,7,32922,01982
T,7,32922,01984
T,7,32922,01986
T,7,32922,01988
T,7,32922,01990
T,7,32923,01992
T,7,32923,01994
T,7,32923,01996
T,7,32923,01998
T,7,32923,02000
T,7,32923,02002
T,7,32924,02004
T,7,32924,02006
T,7,32924,02008
T,7,32924,02010
T,7,32924,02012
T,7,32924,02014
T,7,32925,02016
T,7,32925,02018
T,7,32925,02020
T,7,32925,02022
T,7,32925,02024
T,7,32925,02026
T,7,32926,02028
T,7,32926,02030
T,7,32926,02032
T,7,32926,02034
T,7,32926,02036
T,7,32926,02038
T,7,32927,02040
T,7,32927,02042
T,7,32927,02044
T,7,32927,02046
T,7,32927,02048
T,7,32927,02050
T,7,32928,02052
T,7,32928,02054
T,7,32928,02056
T,7,32928,02058
T,7,32928,02060
T,7,32928,02062
T,7,32929,02064
T,7,32929,02066
T,7,32929,02068
T,7,32929,02070
T,7,32929,02072
T,7,32929,02074
T,7,32929,02076
T,7,32930,02078
T,7,32930,02080
T,7,32930,02082
T,7,32930,02084
T,7,32930,02086
T,7,32930,02088
T,7,32931,02090
T,7,32931,02092
T,7,32931,02094
T,7,32931,02096
T,7,32931,02098
T,7,32931,02100
T,7,32932,02102
T,7,32932,02104
T,7,32932,02106
T,7,32932,02108
T,7,32932,02110
T,7,32932,02112
T,7,32933,02114
T,7,32933,02116
T,7,32933,02118
T,7,32933,02120
T,7,32933,02122
T,7,32933,02124
T,7,32934,02126
T,7,32934,02128
T,7,32934,02130
T,7,32934,02132
T,7,32934,02134
T,7,32934,02136
T,7,32935,02138
T,7,32935,02140
T,7,32935,02142
T,7,32935,02144
T,7,32935,02146
T,7,32935,02148
T,7,32935,02150
T,7,32936,02152
T,7,32936,02154
T,7,32936,02156
T,7,32936,02158
T,7,32936,02160
T,7,32936,02162
T,7,32937,02164
T,7,32937,02166
T,7,32937,02168
T,7,32937,02170
T,7,32937,02172
T,7,32937,02174
T,7,32938,02176
T,7,32938,02178
T,7,32938,02180
T,7,32938,02182
T,7,32938,02184
T,7,32938,02186
T,7,32938,02188
T,7,32939,02190
T,7,32939,02192
T,7,32939,02194
T,7,32939,02196
T,7,32939,02198
T,7,32939,02200
T,7,32940,02202
T,7,32940,02204
T,7,32940,02206
T,7,32940,02208
T,7,32940,02210
T,7,32940,02212
T,7,32941,02214
T,7,32941,02216
T,7,32941,02218
T,7,32941,02220
T,7,32941,02222
T,7,32941,02224
T,7,32942,02226
T,7,32942,02228
T,7,32942,02230
T,7,32942,02232
T,7,32942,02234
T,7,32942,02236
