Axis,Voltage,Count,Time
T,03690,32772,02948
T,03695,32772,02952
T,03700,32772,02956
T,03705,32772,02960
T,03710,32772,02964
T,03715,32772,02968
T,03720,32772,02972
T,03725,32772,02976
T,03730,32772,02980
T,03735,32773,02984
T,03740,32773,02988
T,03745,32773,02992
T,03750,32773,02996
T,03755,32773,03000
T,03760,32773,03004
T,03765,32773,03008
T,03770,32773,03012
T,03775,32773,03016
T,03780,32774,03020
T,03785,32774,03024
T,03790,32774,03028
T,03795,32774,03032
T,03800,32774,03036
T,03805,32774,03040
T,03810,32774,03044
T,03815,32774,03048
T,03820,32774,03052
T,03825,32775,03056
T,03830,32775,03060
T,03835,32775,03064
T,03840,32775,03068
T,03845,32775,03072
T,03850,32775,03076
T,03855,32775,03080
T,03860,32775,03084
T,03865,32776,03088
T,03870,32776,03092
T,03875,32776,03096
T,03880,32776,03100
T,03885,32776,03104
T,03890,32776,03108
T,03895,32776,03112
T,03900,32777,03116
T,03905,32777,03120
T,03910,32777,03124
T,03915,32777,03128
T,03920,32777,03132
T,03925,32777,03136
T,03930,32777,03140
T,03935,32777,03144
T,03940,32778,03148
T,03945,32778,03152
T,03950,32778,03156
T,03955,32778,03160
T,03960,32778,03164
T,03965,32778,03168
T,03970,32779,03172
T,03975,32779,03176
T,03980,32779,03180
T,03985,32779,03184
T,03990,32779,03188
T,03995,32779,03192
T,04000,32780,03196
T,04005,32780,03200
T,04010,32780,03204
T,04015,32780,03208
T,04020,32780,03212
T,04025,32780,03216
T,04030,32780,03220
T,04035,32781,03224
T,04040,32781,03228
T,04045,32781,03232
T,04050,32781,03236
T,04055,32781,03240
T,04060,32782,03244
T,04065,32782,03248
T,04070,32782,03252
T,04075,32782,03256
T,04080,32782,03260
T,04085,32782,03264
T,04090,32783,03268
T,04095,32783,03272
T,04100,32783,03276
T,04105,32783,03280
T,04110,32783,03284
T,04115,32784,03288
T,04120,32784,03292
T,04125,32784,03296
T,04130,32784,03300
T,04135,32784,03304
T,04140,32784,03308
T,04145,32785,03312
T,04150,32785,03316
T,04155,32785,03320
T,04160,32785,03324
T,04165,32786,03328
T,04170,32786,03332
T,04175,32786,03336
T,04180,32786,03340
T,04185,32786,03344
T,04190,32787,03348
T,04195,32787,03352
T,04200,32787,03356
T,04205,32787,03360
T,04210,32787,03364
T,04215,32788,03368
T,04220,32788,03372
T,04225,32788,03376
T,04230,32788,03380
T,04235,32789,03384
T,04240,32789,03388
T,04245,32789,03392
T,04250,32789,03396
T,04255,32789,03400
T,04260,32790,03404
T,04265,32790,03408
T,04270,32790,03412
T,04275,32790,03416
T,04280,32791,03420
T,04285,32791,03424
T,04290,32791,03428
T,04295,32791,03432
T,04300,32792,03436
T,04305,32792,03440
T,04310,32792,03444
T,04315,32792,03448
T,04320,32793,03452
T,04325,32793,03456
T,04330,32793,03460
T,04335,32793,03464
T,04340,32794,03468
T,04345,32794,03472
T,04350,32794,03476
T,04355,32794,03480
T,04360,32795,03484
T,04365,32795,03488
T,04370,32795,03492
T,04375,32796,03496
T,04380,32796,03500
T,04385,32796,03504
T,04390,32796,03508
T,04395,32797,03512
T,04400,32797,03516
T,04405,32797,03520
T,04410,32798,03524
T,04415,32798,03528
T,04420,32798,03532
T,04425,32798,03536
T,04430,32799,03540
T,04435,32799,03544
T,04440,32799,03548
T,04445,32800,03552
T,04450,32800,03556
T,04455,32800,03560
T,04460,32801,03564
T,04465,32801,03568
T,04470,32801,03572
T,04475,32801,03576
T,04480,32802,03580
T,04485,32802,03584
T,04490,32802,03588
T,04495,32803,03592
T,04500,32803,03596
T,04505,32803,03600
T,04510,32804,03604
T,04515,32804,03608
T,04520,32804,03612
T,04525,32805,03616
T,04530,32805,03620
T,04535,32805,03624
T,04540,32806,03628
T,04545,32806,03632
T,04550,32806,03636
T,04555,32807,03640
T,04560,32807,03644
T,04565,32807,03648
T,04570,32808,03652
T,04575,32808,03656
T,04580,32808,03660
T,04585,32809,03664
T,04590,32809,03668
T,04595,32810,03672
T,04600,32810,03676
T,04605,32810,03680
T,04610,32811,03684
T,04615,32811,03688
T,04620,32811,03692
T,04625,32812,03696
T,04630,32812,03700
T,04635,32812,03704
T,04640,32813,03708
T,04645,32813,03712
T,04650,32814,03716
T,04655,32814,03720
T,04660,32814,03724
T,04665,32815,03728
T,04670,32815,03732
T,04675,32816,03736
T,04680,32816,03740
T,04685,32816,03744
T,04690,32817,03748
T,04695,32817,03752
T,04700,32817,03756
T,04705,32818,03760
T,04710,32818,03764
T,04715,32819,03768
T,04720,32819,03772
T,04725,32820,03776
T,04730,32820,03780
T,04735,32820,03784
T,04740,32821,03788
T,04745,32821,03792
T,04750,32822,03796
T,04755,32822,03800
T,04760,32822,03804
T,04765,32823,03808
T,04770,32823,03812
T,04775,32824,03816
T,04780,32824,03820
T,04785,32825,03824
T,04790,32825,03828
T,04795,32825,03832
T,04800,32826,03836
T,04805,32826,03840
T,04810,32827,03844
T,04815,32827,03848
T,04820,32828,03852
T,04825,32828,03856
T,04830,32828,03860
T,04835,32829,03864
T,04840,32829,03868
T,04845,32830,03872
T,04850,32830,03876
T,04855,32831,03880
T,04860,32831,03884
T,04865,32832,03888
T,04870,32832,03892
T,04875,32833,03896
T,04880,32833,03900
T,04885,32833,03904
T,04890,32834,03908
T,04895,32834,03912
T,04900,32835,03916
T,04905,32835,03920
T,04910,32836,03924
T,04915,32836,03928
T,04920,32837,03932
T,04925,32837,03936
T,04930,32838,03940
T,04935,32838,03944
T,04940,32839,03948
T,04945,32839,03952
T,04950,32840,03956
T,04955,32840,03960
T,04960,32840,03964
T,04965,32841,03968
T,04970,32841,03972
T,04975,32842,03976
T,04980,32842,03980
T,04985,32843,03984
T,04990,32843,03988
T,04995,32844,03992
T,05000,32844,03996
T,05005,32845,04000
T,05010,32845,04004
T,05015,32846,04008
T,05020,32846,04012
T,05025,32847,04016
T,05030,32847,04020
T,05035,32848,04024
T,05040,32848,04028
T,05045,32849,04032
T,05050,32849,04036
T,05055,32850,04040
T,05060,32850,04044
T,05065,32851,04048
T,05070,32851,04052
T,05075,32852,04056
T,05080,32852,04060
T,05085,32853,04064
T,05090,32853,04068
T,05095,32854,04072
T,05100,32854,04076
T,05105,32855,04080
T,05110,32855,04084
T,05115,32856,04088
T,05120,32856,04092
T,05125,32857,04096
T,05130,32857,04100
T,05135,32858,04104
T,05140,32858,04108
T,05145,32858,04112
T,05150,32859,04116
T,05155,32859,04120
T,05160,32860,04124
T,05165,32860,04128
T,05170,32861,04132
T,05175,32861,04136
T,05180,32862,04140
T,05185,32863,04144
T,05190,32863,04148
